Camera,Datetime,Dir,EagleLabel,Image1,Image2,ROI,bbox,regionID
CAM74,2016:11:12 20:15:06,d:\photo_set_1\,0.0,176.0,177.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:15:07,d:\photo_set_1\,0.0,177.0,175.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:15:10,d:\photo_set_1\,0.0,178.0,179.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:15:11,d:\photo_set_1\,0.0,179.0,180.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:15:12,d:\photo_set_1\,0.0,180.0,178.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:17:59,d:\photo_set_1\,0.0,181.0,182.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:18:00,d:\photo_set_1\,0.0,182.0,183.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:18:01,d:\photo_set_1\,0.0,183.0,181.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:40,d:\photo_set_1\,0.0,184.0,185.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:41,d:\photo_set_1\,0.0,185.0,186.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:42,d:\photo_set_1\,0.0,186.0,184.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:44,d:\photo_set_1\,0.0,187.0,188.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:45,d:\photo_set_1\,0.0,188.0,189.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:46,d:\photo_set_1\,0.0,189.0,187.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:47,d:\photo_set_1\,0.0,190.0,191.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:48,d:\photo_set_1\,0.0,191.0,192.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:49,d:\photo_set_1\,0.0,192.0,190.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:50,d:\photo_set_1\,0.0,193.0,194.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:51,d:\photo_set_1\,0.0,194.0,195.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 20:28:52,d:\photo_set_1\,0.0,195.0,193.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 23:15:24,d:\photo_set_1\,0.0,196.0,197.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 23:15:25,d:\photo_set_1\,0.0,197.0,198.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:12 23:15:26,d:\photo_set_1\,0.0,198.0,196.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 11:30:38,d:\photo_set_1\,0.0,199.0,200.0,"[(354, 454), (1443, 1202)]","(338, 642, 748, 998)",17531.0
CAM74,2016:11:13 11:30:39,d:\photo_set_1\,0.0,200.0,201.0,"[(354, 454), (1443, 1202)]","(337, 647, 748, 995)",17820.0
CAM74,2016:11:13 11:30:39,d:\photo_set_1\,0.0,200.0,201.0,"[(354, 454), (1443, 1202)]","(486, 936, 748, 1089)",23860.0
CAM74,2016:11:13 11:30:40,d:\photo_set_1\,0.0,201.0,199.0,"[(354, 454), (1443, 1202)]","(340, 679, 748, 1003)",16767.0
CAM74,2016:11:13 11:33:07,d:\photo_set_1\,0.0,202.0,203.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 11:33:08,d:\photo_set_1\,0.0,203.0,204.0,"[(354, 454), (1443, 1202)]","(574, 192, 748, 379)",30320.0
CAM74,2016:11:13 11:33:09,d:\photo_set_1\,0.0,204.0,202.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 11:36:48,d:\photo_set_1\,0.0,205.0,206.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 11:36:49,d:\photo_set_1\,0.0,206.0,207.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 11:36:50,d:\photo_set_1\,0.0,207.0,205.0,"[(354, 454), (1443, 1202)]","(344, 697, 748, 936)",18234.0
CAM74,2016:11:13 11:36:50,d:\photo_set_1\,0.0,207.0,205.0,"[(354, 454), (1443, 1202)]","(639, 532, 748, 785)",31328.0
CAM74,2016:11:13 11:43:57,d:\photo_set_1\,0.0,208.0,209.0,"[(354, 454), (1443, 1202)]","(341, 727, 665, 948)",18806.0
CAM74,2016:11:13 11:43:58,d:\photo_set_1\,0.0,209.0,210.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 11:43:59,d:\photo_set_1\,0.0,210.0,208.0,"[(354, 454), (1443, 1202)]","(264, 724, 717, 945)",13140.0
CAM74,2016:11:13 12:21:57,d:\photo_set_1\,0.0,211.0,212.0,"[(354, 454), (1443, 1202)]","(268, 689, 748, 998)",11500.0
CAM74,2016:11:13 12:21:58,d:\photo_set_1\,0.0,212.0,213.0,"[(354, 454), (1443, 1202)]","(313, 710, 748, 1008)",15556.0
CAM74,2016:11:13 12:21:59,d:\photo_set_1\,0.0,213.0,211.0,"[(354, 454), (1443, 1202)]","(268, 678, 748, 1089)",11013.0
CAM74,2016:11:13 12:23:13,d:\photo_set_1\,0.0,214.0,215.0,"[(354, 454), (1443, 1202)]","(0, 0, 193, 924)",2.0
CAM74,2016:11:13 12:23:14,d:\photo_set_1\,0.0,215.0,216.0,"[(354, 454), (1443, 1202)]","(0, 0, 193, 925)",2.0
CAM74,2016:11:13 12:23:15,d:\photo_set_1\,0.0,216.0,214.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 13:44:05,d:\photo_set_1\,0.0,217.0,218.0,"[(354, 454), (1443, 1202)]","(308, 681, 748, 1089)",16826.0
CAM74,2016:11:13 13:44:06,d:\photo_set_1\,0.0,218.0,219.0,"[(354, 454), (1443, 1202)]","(314, 649, 748, 1089)",16818.0
CAM74,2016:11:13 13:44:08,d:\photo_set_1\,0.0,219.0,217.0,"[(354, 454), (1443, 1202)]","(353, 717, 748, 968)",19152.0
CAM74,2016:11:13 14:09:34,d:\photo_set_1\,0.0,220.0,221.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 14:09:35,d:\photo_set_1\,0.0,221.0,222.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 14:09:36,d:\photo_set_1\,0.0,222.0,220.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 14:29:50,d:\photo_set_1\,0.0,223.0,224.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 14:29:51,d:\photo_set_1\,0.0,224.0,225.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 14:29:52,d:\photo_set_1\,0.0,225.0,223.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 15:22:20,d:\photo_set_1\,0.0,226.0,227.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 15:22:21,d:\photo_set_1\,0.0,227.0,228.0,"[(354, 454), (1443, 1202)]","(282, 764, 631, 963)",16694.0
CAM74,2016:11:13 15:22:22,d:\photo_set_1\,0.0,228.0,226.0,"[(354, 454), (1443, 1202)]","(281, 846, 657, 960)",16868.0
CAM74,2016:11:13 15:34:49,d:\photo_set_1\,0.0,229.0,230.0,"[(354, 454), (1443, 1202)]","(346, 685, 696, 1089)",21071.0
CAM74,2016:11:13 15:34:50,d:\photo_set_1\,0.0,230.0,231.0,"[(354, 454), (1443, 1202)]","(361, 684, 708, 951)",21882.0
CAM74,2016:11:13 15:34:51,d:\photo_set_1\,0.0,231.0,229.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 16:13:54,d:\photo_set_1\,0.0,232.0,233.0,"[(354, 454), (1443, 1202)]","(279, 699, 686, 969)",13560.0
CAM74,2016:11:13 16:13:54,d:\photo_set_1\,0.0,232.0,233.0,"[(354, 454), (1443, 1202)]","(294, 959, 655, 1089)",14446.0
CAM74,2016:11:13 16:13:55,d:\photo_set_1\,0.0,233.0,234.0,"[(354, 454), (1443, 1202)]","(277, 766, 673, 1022)",14864.0
CAM74,2016:11:13 16:13:55,d:\photo_set_1\,0.0,233.0,234.0,"[(354, 454), (1443, 1202)]","(306, 971, 667, 1089)",16675.0
CAM74,2016:11:13 16:13:56,d:\photo_set_1\,0.0,234.0,232.0,"[(354, 454), (1443, 1202)]","(277, 700, 718, 1089)",12943.0
CAM74,2016:11:13 16:37:43,d:\photo_set_1\,0.0,235.0,236.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 16:37:44,d:\photo_set_1\,0.0,236.0,237.0,"[(354, 454), (1443, 1202)]","(354, 722, 679, 955)",19362.0
CAM74,2016:11:13 16:37:45,d:\photo_set_1\,0.0,237.0,235.0,"[(354, 454), (1443, 1202)]","(355, 686, 689, 954)",20007.0
CAM74,2016:11:13 19:55:16,d:\photo_set_1\,0.0,238.0,239.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:17,d:\photo_set_1\,0.0,239.0,240.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:18,d:\photo_set_1\,0.0,240.0,238.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:29,d:\photo_set_1\,0.0,241.0,242.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:30,d:\photo_set_1\,0.0,242.0,243.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:31,d:\photo_set_1\,0.0,243.0,241.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:42,d:\photo_set_1\,0.0,244.0,245.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:43,d:\photo_set_1\,0.0,245.0,246.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 19:55:44,d:\photo_set_1\,0.0,246.0,244.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:14:48,d:\photo_set_1\,0.0,247.0,248.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:14:49,d:\photo_set_1\,0.0,248.0,249.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:14:50,d:\photo_set_1\,0.0,249.0,247.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:18:20,d:\photo_set_1\,0.0,250.0,251.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:18:21,d:\photo_set_1\,0.0,251.0,252.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:18:22,d:\photo_set_1\,0.0,252.0,250.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:47,d:\photo_set_1\,0.0,253.0,254.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:48,d:\photo_set_1\,0.0,254.0,255.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:49,d:\photo_set_1\,0.0,255.0,253.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:50,d:\photo_set_1\,0.0,256.0,257.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:51,d:\photo_set_1\,0.0,257.0,258.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:52,d:\photo_set_1\,0.0,258.0,256.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:54,d:\photo_set_1\,0.0,259.0,260.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:55,d:\photo_set_1\,0.0,260.0,261.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:56,d:\photo_set_1\,0.0,261.0,259.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:57,d:\photo_set_1\,0.0,262.0,263.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:58,d:\photo_set_1\,0.0,263.0,264.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:40:59,d:\photo_set_1\,0.0,264.0,262.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:05,d:\photo_set_1\,0.0,265.0,266.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:06,d:\photo_set_1\,0.0,266.0,267.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:07,d:\photo_set_1\,0.0,267.0,265.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:08,d:\photo_set_1\,0.0,268.0,269.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:09,d:\photo_set_1\,0.0,269.0,270.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:10,d:\photo_set_1\,0.0,270.0,268.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:14,d:\photo_set_1\,0.0,271.0,272.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:15,d:\photo_set_1\,0.0,272.0,273.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:16,d:\photo_set_1\,0.0,273.0,271.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:17,d:\photo_set_1\,0.0,274.0,275.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:18,d:\photo_set_1\,0.0,275.0,276.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:19,d:\photo_set_1\,0.0,276.0,274.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:22,d:\photo_set_1\,0.0,277.0,278.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:23,d:\photo_set_1\,0.0,278.0,279.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:41:24,d:\photo_set_1\,0.0,279.0,277.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:13,d:\photo_set_1\,0.0,280.0,281.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:14,d:\photo_set_1\,0.0,281.0,282.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:15,d:\photo_set_1\,0.0,282.0,280.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:16,d:\photo_set_1\,0.0,283.0,284.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:17,d:\photo_set_1\,0.0,284.0,285.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:18,d:\photo_set_1\,0.0,285.0,283.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:19,d:\photo_set_1\,0.0,286.0,287.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:20,d:\photo_set_1\,0.0,287.0,288.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:21,d:\photo_set_1\,0.0,288.0,286.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:22,d:\photo_set_1\,0.0,289.0,290.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:23,d:\photo_set_1\,0.0,290.0,291.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:42:24,d:\photo_set_1\,0.0,291.0,289.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:43,d:\photo_set_1\,0.0,292.0,293.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:44,d:\photo_set_1\,0.0,293.0,294.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:45,d:\photo_set_1\,0.0,294.0,292.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:47,d:\photo_set_1\,0.0,295.0,296.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:48,d:\photo_set_1\,0.0,296.0,297.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:49,d:\photo_set_1\,0.0,297.0,295.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:49,d:\photo_set_1\,0.0,298.0,299.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:50,d:\photo_set_1\,0.0,299.0,300.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:51,d:\photo_set_1\,0.0,300.0,298.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:52,d:\photo_set_1\,0.0,301.0,302.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:53,d:\photo_set_1\,0.0,302.0,303.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 20:43:54,d:\photo_set_1\,0.0,303.0,301.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:39,d:\photo_set_1\,0.0,304.0,305.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:40,d:\photo_set_1\,0.0,305.0,306.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:41,d:\photo_set_1\,0.0,306.0,304.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:42,d:\photo_set_1\,0.0,307.0,308.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:43,d:\photo_set_1\,0.0,308.0,309.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:44,d:\photo_set_1\,0.0,309.0,307.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:47,d:\photo_set_1\,0.0,310.0,311.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:48,d:\photo_set_1\,0.0,311.0,312.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:49,d:\photo_set_1\,0.0,312.0,310.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:51,d:\photo_set_1\,0.0,313.0,314.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:52,d:\photo_set_1\,0.0,314.0,315.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:24:53,d:\photo_set_1\,0.0,315.0,313.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:52:01,d:\photo_set_1\,0.0,316.0,317.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:52:02,d:\photo_set_1\,0.0,317.0,318.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:52:03,d:\photo_set_1\,0.0,318.0,316.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:52:05,d:\photo_set_1\,0.0,319.0,320.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:52:06,d:\photo_set_1\,0.0,320.0,321.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 21:52:07,d:\photo_set_1\,0.0,321.0,319.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 22:25:44,d:\photo_set_1\,0.0,322.0,323.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 22:25:45,d:\photo_set_1\,0.0,323.0,324.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 22:25:46,d:\photo_set_1\,0.0,324.0,322.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 22:27:37,d:\photo_set_1\,0.0,325.0,326.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 22:27:38,d:\photo_set_1\,0.0,326.0,327.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:13 22:27:39,d:\photo_set_1\,0.0,327.0,325.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 07:45:03,d:\photo_set_1\,0.0,328.0,329.0,"[(354, 454), (1443, 1202)]","(0, 236, 114, 569)",23.0
CAM74,2016:11:14 07:45:03,d:\photo_set_1\,0.0,328.0,329.0,"[(354, 454), (1443, 1202)]","(0, 360, 184, 1083)",27.0
CAM74,2016:11:14 07:45:04,d:\photo_set_1\,0.0,329.0,330.0,"[(354, 454), (1443, 1202)]","(0, 252, 108, 568)",25.0
CAM74,2016:11:14 07:45:04,d:\photo_set_1\,0.0,329.0,330.0,"[(354, 454), (1443, 1202)]","(0, 360, 184, 1080)",32.0
CAM74,2016:11:14 07:45:04,d:\photo_set_1\,0.0,329.0,330.0,"[(354, 454), (1443, 1202)]","(178, 343, 349, 656)",2136.0
CAM74,2016:11:14 07:45:05,d:\photo_set_1\,0.0,330.0,328.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 08:30:27,d:\photo_set_1\,0.0,331.0,332.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 08:30:28,d:\photo_set_1\,0.0,332.0,333.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 08:30:29,d:\photo_set_1\,0.0,333.0,331.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 10:14:39,d:\photo_set_1\,0.0,334.0,335.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 10:14:41,d:\photo_set_1\,0.0,335.0,336.0,"[(354, 454), (1443, 1202)]","(528, 792, 748, 1059)",28097.0
CAM74,2016:11:14 10:14:42,d:\photo_set_1\,0.0,336.0,334.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 11:06:15,d:\photo_set_1\,0.0,337.0,338.0,"[(354, 454), (1443, 1202)]","(0, 798, 191, 1089)",72.0
CAM74,2016:11:14 11:06:16,d:\photo_set_1\,0.0,338.0,339.0,"[(354, 454), (1443, 1202)]","(0, 797, 194, 1089)",95.0
CAM74,2016:11:14 11:06:17,d:\photo_set_1\,0.0,339.0,337.0,"[(354, 454), (1443, 1202)]","(344, 726, 670, 927)",18963.0
CAM74,2016:11:14 11:06:20,d:\photo_set_1\,0.0,340.0,341.0,"[(354, 454), (1443, 1202)]","(334, 620, 748, 1089)",13768.0
CAM74,2016:11:14 11:06:20,d:\photo_set_1\,0.0,340.0,341.0,"[(354, 454), (1443, 1202)]","(607, 36, 748, 398)",22672.0
CAM74,2016:11:14 11:06:21,d:\photo_set_1\,0.0,341.0,342.0,"[(354, 454), (1443, 1202)]","(337, 730, 748, 1089)",15845.0
CAM74,2016:11:14 11:06:21,d:\photo_set_1\,0.0,341.0,342.0,"[(354, 454), (1443, 1202)]","(571, 64, 748, 398)",24323.0
CAM74,2016:11:14 11:06:22,d:\photo_set_1\,0.0,342.0,340.0,"[(354, 454), (1443, 1202)]","(338, 619, 748, 1089)",13693.0
CAM74,2016:11:14 11:52:51,d:\photo_set_1\,0.0,343.0,344.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 11:52:52,d:\photo_set_1\,0.0,344.0,345.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 11:52:53,d:\photo_set_1\,0.0,345.0,343.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 11:54:40,d:\photo_set_1\,0.0,346.0,347.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 11:54:41,d:\photo_set_1\,0.0,347.0,348.0,"[(354, 454), (1443, 1202)]","(347, 722, 677, 922)",19042.0
CAM74,2016:11:14 11:54:42,d:\photo_set_1\,0.0,348.0,346.0,"[(354, 454), (1443, 1202)]","(349, 769, 673, 947)",17894.0
CAM74,2016:11:14 12:08:16,d:\photo_set_1\,0.0,349.0,350.0,"[(354, 454), (1443, 1202)]","(348, 672, 733, 999)",13676.0
CAM74,2016:11:14 12:08:17,d:\photo_set_1\,0.0,350.0,351.0,"[(354, 454), (1443, 1202)]","(300, 669, 688, 1089)",6914.0
CAM74,2016:11:14 12:08:17,d:\photo_set_1\,0.0,350.0,351.0,"[(354, 454), (1443, 1202)]","(637, 88, 748, 372)",15473.0
CAM74,2016:11:14 12:08:18,d:\photo_set_1\,0.0,351.0,349.0,"[(354, 454), (1443, 1202)]","(354, 844, 589, 988)",13581.0
CAM74,2016:11:14 12:08:18,d:\photo_set_1\,0.0,351.0,349.0,"[(354, 454), (1443, 1202)]","(422, 707, 700, 864)",14935.0
CAM74,2016:11:14 12:42:03,d:\photo_set_1\,0.0,352.0,353.0,"[(354, 454), (1443, 1202)]","(349, 642, 748, 988)",19033.0
CAM74,2016:11:14 12:42:04,d:\photo_set_1\,0.0,353.0,354.0,"[(354, 454), (1443, 1202)]","(356, 642, 748, 953)",19913.0
CAM74,2016:11:14 12:42:05,d:\photo_set_1\,0.0,354.0,352.0,"[(354, 454), (1443, 1202)]","(345, 672, 748, 996)",18262.0
CAM74,2016:11:14 14:33:09,d:\photo_set_1\,0.0,355.0,356.0,"[(354, 454), (1443, 1202)]","(355, 740, 676, 964)",20763.0
CAM74,2016:11:14 14:33:10,d:\photo_set_1\,0.0,356.0,357.0,"[(354, 454), (1443, 1202)]","(363, 782, 738, 959)",22284.0
CAM74,2016:11:14 14:33:11,d:\photo_set_1\,0.0,357.0,355.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 14:36:07,d:\photo_set_1\,0.0,358.0,359.0,"[(354, 454), (1443, 1202)]","(276, 948, 625, 1078)",14848.0
CAM74,2016:11:14 14:36:07,d:\photo_set_1\,0.0,358.0,359.0,"[(354, 454), (1443, 1202)]","(360, 735, 681, 884)",20710.0
CAM74,2016:11:14 14:36:08,d:\photo_set_1\,0.0,359.0,360.0,"[(354, 454), (1443, 1202)]","(375, 778, 741, 972)",22247.0
CAM74,2016:11:14 14:36:09,d:\photo_set_1\,0.0,360.0,358.0,"[(354, 454), (1443, 1202)]","(270, 734, 701, 1018)",13886.0
CAM74,2016:11:14 15:07:42,d:\photo_set_1\,0.0,361.0,362.0,"[(354, 454), (1443, 1202)]","(0, 0, 218, 574)",1.0
CAM74,2016:11:14 15:07:43,d:\photo_set_1\,0.0,362.0,363.0,"[(354, 454), (1443, 1202)]","(0, 0, 212, 571)",1.0
CAM74,2016:11:14 15:07:44,d:\photo_set_1\,0.0,363.0,361.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:14 15:26:35,d:\photo_set_1\,0.0,364.0,365.0,"[(354, 454), (1443, 1202)]","(289, 761, 676, 1084)",16662.0
CAM74,2016:11:14 15:26:36,d:\photo_set_1\,0.0,365.0,366.0,"[(354, 454), (1443, 1202)]","(361, 676, 748, 985)",21187.0
CAM74,2016:11:14 15:26:37,d:\photo_set_1\,0.0,366.0,364.0,"[(354, 454), (1443, 1202)]","(306, 935, 675, 1089)",16814.0
CAM74,2016:11:14 15:26:37,d:\photo_set_1\,0.0,366.0,364.0,"[(354, 454), (1443, 1202)]","(327, 734, 743, 993)",18237.0
CAM74,2016:11:14 15:26:37,d:\photo_set_1\,0.0,366.0,364.0,"[(354, 454), (1443, 1202)]","(449, 648, 748, 789)",25073.0
CAM74,2016:11:14 16:08:42,d:\photo_set_1\,0.0,367.0,368.0,"[(354, 454), (1443, 1202)]","(282, 726, 681, 1006)",14695.0
CAM74,2016:11:14 16:08:42,d:\photo_set_1\,0.0,367.0,368.0,"[(354, 454), (1443, 1202)]","(456, 660, 748, 821)",24293.0
CAM74,2016:11:14 16:08:43,d:\photo_set_1\,0.0,368.0,369.0,"[(354, 454), (1443, 1202)]","(281, 625, 748, 1089)",14045.0
CAM74,2016:11:14 16:08:44,d:\photo_set_1\,0.0,369.0,367.0,"[(354, 454), (1443, 1202)]","(281, 670, 748, 1089)",13401.0
CAM74,2016:11:14 16:35:08,d:\photo_set_1\,0.0,370.0,371.0,"[(354, 454), (1443, 1202)]","(275, 628, 748, 1089)",10881.0
